VID,SPEED,ACCEL,XWay,Lane,Dir,Seg,Pos,ts,te
404,11,0.008,0,1,1,60,321304,13097000,13097001
404,7,-0.004,0,1,1,60,321294,13098000,13098001
404,4,-0.003,0,1,1,60,321289,13099000,13099001
404,10,0.006,0,1,1,60,321274,13100000,13100001
404,4,-0.006,0,1,1,60,321270,13101000,13101001
404,6,0.002,0,1,1,60,321262,13102000,13102001
404,7,0.001,0,1,1,60,321252,13103000,13103001
404,4,-0.003,0,1,1,60,321247,13104000,13104001
404,9,0.005,0,1,1,60,321234,13105000,13105001
404,5,-0.004,0,1,1,60,321226,13106000,13106001
404,4,-0.001,0,1,1,60,321222,13107000,13107001
404,5,0.001,0,1,1,60,321215,13108000,13108001
404,11,0.006,0,1,1,60,321199,13109000,13109001
404,6,-0.005,0,1,1,60,321190,13110000,13110001
404,4,-0.002,0,1,1,60,321185,13111000,13111001
404,3,-0.001,0,1,1,60,321182,13112000,13112001
404,9,0.006,0,1,1,60,321169,13113000,13113001
404,5,-0.004,0,1,1,60,321162,13114000,13114001
404,4,-0.001,0,1,1,60,321156,13115000,13115001
404,11,0.007,0,1,1,60,321140,13116000,13116001
404,14,0.003,0,1,1,60,321120,13117000,13117001
404,7,-0.007,0,1,1,60,321109,13118000,13118001
404,5,-0.002,0,1,1,60,321102,13119000,13119001
404,6,0.001,0,1,1,60,321093,13120000,13120001
404,6,0.0,0,1,1,60,321085,13121000,13121001
404,3,-0.003,0,1,1,60,321081,13122000,13122001
404,12,0.009,0,1,1,60,321065,13123000,13123001
404,12,0.0,0,1,1,60,321047,13124000,13124001
404,9,-0.003,0,1,1,60,321034,13125000,13125001
404,11,0.002,0,1,1,60,321019,13126000,13126001
404,12,0.001,0,1,1,60,321001,13127000,13127001
404,14,0.002,0,1,1,60,320981,13128000,13128001
404,10,-0.004,0,1,1,60,320966,13129000,13129001
404,9,-0.001,0,1,1,60,320953,13130000,13130001
404,9,0.0,0,1,1,60,320940,13131000,13131001
404,8,-0.001,0,1,1,60,320929,13132000,13132001
404,9,0.001,0,1,1,60,320916,13133000,13133001
404,10,0.001,0,1,1,60,320902,13134000,13134001
404,10,0.0,0,1,1,60,320887,13135000,13135001
404,8,-0.002,0,1,1,60,320875,13136000,13136001
404,10,0.002,0,1,1,60,320860,13137000,13137001
404,12,0.002,0,1,1,60,320842,13138000,13138001
404,11,-0.001,0,1,1,60,320826,13139000,13139001
404,11,0.0,0,1,1,60,320810,13140000,13140001
404,10,-0.001,0,1,1,60,320795,13141000,13141001
404,17,0.007,0,1,1,60,320770,13142000,13142001
404,13,-0.004,0,1,1,60,320752,13143000,13143001
404,12,-0.001,0,1,1,60,320735,13144000,13144001
404,10,-0.002,0,1,1,60,320720,13145000,13145001
404,10,0.0,0,1,1,60,320705,13146000,13146001
404,8,-0.002,0,1,1,60,320694,13147000,13147001
404,10,0.002,0,1,1,60,320679,13148000,13148001
404,9,-0.001,0,1,1,60,320666,13149000,13149001
404,9,0.0,0,1,1,60,320652,13150000,13150001
404,9,0.0,0,1,1,60,320638,13151000,13151001
404,6,-0.003,0,1,1,60,320630,13152000,13152001
404,11,0.005,0,1,1,60,320614,13153000,13153001
404,10,-0.001,0,1,1,60,320598,13154000,13154001
404,11,0.001,0,1,1,60,320582,13155000,13155001
404,9,-0.002,0,1,1,60,320569,13156000,13156001
404,9,0.0,0,1,1,60,320555,13157000,13157001
404,11,0.002,0,1,1,60,320540,13158000,13158001
404,9,-0.002,0,1,1,60,320526,13159000,13159001
404,12,0.003,0,1,1,60,320508,13160000,13160001
404,10,-0.002,0,1,1,60,320495,13161000,13161001
404,10,0.0,0,1,1,60,320481,13162000,13162001
404,9,-0.001,0,1,1,60,320467,13163000,13163001
404,11,0.002,0,1,1,60,320450,13164000,13164001
404,8,-0.003,0,1,1,60,320439,13165000,13165001
404,13,0.005,0,1,1,60,320420,13166000,13166001
404,13,0.0,0,1,1,60,320401,13167000,13167001
404,13,0.0,0,1,1,60,320383,13168000,13168001
404,17,0.004,0,1,1,60,320359,13169000,13169001
404,19,0.002,0,1,1,60,320331,13170000,13170001
404,14,-0.005,0,1,1,60,320310,13171000,13171001
404,12,-0.002,0,1,1,60,320293,13172000,13172001
404,13,0.001,0,1,1,60,320274,13173000,13173001
404,12,-0.001,0,1,1,60,320257,13174000,13174001
404,12,0.0,0,1,1,60,320240,13175000,13175001
404,12,0.0,0,1,1,60,320223,13176000,13176001
404,15,0.003,0,1,1,60,320201,13177000,13177001
404,18,0.003,0,1,1,60,320174,13178000,13178001
404,21,0.003,0,1,1,60,320144,13179000,13179001
404,18,-0.003,0,1,1,60,320117,13180000,13180001
404,21,0.003,0,1,1,60,320086,13181000,13181001
404,27,0.006,0,1,1,60,320047,13182000,13182001
404,27,0.0,0,1,1,60,320008,13183000,13183001
404,21,-0.006,0,1,1,60,319977,13184000,13184001
404,17,-0.004,0,1,1,60,319951,13185000,13185001
404,16,-0.001,0,1,1,60,319929,13186000,13186001
404,14,-0.002,0,1,1,60,319908,13187000,13187001
404,18,0.004,0,1,1,60,319881,13188000,13188001
404,18,0.0,0,1,1,60,319855,13189000,13189001
404,14,-0.004,0,1,1,60,319835,13190000,13190001
404,17,0.003,0,1,1,60,319811,13191000,13191001
404,16,-0.001,0,1,1,60,319788,13192000,13192001
404,11,-0.005,0,1,1,60,319771,13193000,13193001
404,15,0.004,0,1,1,60,319750,13194000,13194001
404,16,0.001,0,1,1,60,319726,13195000,13195001
404,12,-0.004,0,1,1,60,319709,13196000,13196001
404,14,0.002,0,1,1,60,319688,13197000,13197001
404,14,0.0,0,1,1,60,319668,13198000,13198001
404,15,0.001,0,1,1,60,319646,13199000,13199001
404,14,-0.001,0,1,1,60,319625,13200000,13200001
404,16,0.002,0,1,1,60,319602,13201000,13201001
404,16,0.0,0,1,1,60,319578,13202000,13202001
404,15,-0.001,0,1,1,60,319556,13203000,13203001
404,13,-0.002,0,1,1,60,319538,13204000,13204001
404,12,-0.001,0,1,1,60,319519,13205000,13205001
404,12,0.0,0,1,1,60,319502,13206000,13206001
404,11,-0.001,0,1,1,60,319486,13207000,13207001
404,12,0.001,0,1,1,60,319468,13208000,13208001
404,11,-0.001,0,1,1,60,319453,13209000,13209001
404,10,-0.001,0,1,1,60,319439,13210000,13210001
404,15,0.005,0,1,1,60,319416,13211000,13211001
404,13,-0.002,0,1,1,60,319397,13212000,13212001
404,14,0.001,0,1,1,60,319376,13213000,13213001
404,17,0.003,0,1,1,60,319350,13214000,13214001
404,16,-0.001,0,1,1,60,319327,13215000,13215001
404,13,-0.003,0,1,1,60,319307,13216000,13216001
404,12,-0.001,0,1,1,60,319289,13217000,13217001
404,12,0.0,0,1,1,60,319271,13218000,13218001
404,10,-0.002,0,1,1,60,319257,13219000,13219001
404,13,0.003,0,1,1,60,319239,13220000,13220001
404,12,-0.001,0,1,1,60,319220,13221000,13221001
404,13,0.001,0,1,1,60,319201,13222000,13222001
404,11,-0.002,0,1,1,60,319185,13223000,13223001
404,10,-0.001,0,1,1,60,319171,13224000,13224001
404,11,0.001,0,1,1,60,319155,13225000,13225001
404,10,-0.001,0,1,1,60,319141,13226000,13226001
404,7,-0.003,0,1,1,60,319131,13227000,13227001
404,11,0.004,0,1,1,60,319115,13228000,13228001
404,11,0.0,0,1,1,60,319099,13229000,13229001
404,8,-0.003,0,1,1,60,319087,13230000,13230001
404,8,0.0,0,1,1,60,319075,13231000,13231001
404,8,0.0,0,1,1,60,319064,13232000,13232001
404,8,0.0,0,1,1,60,319051,13233000,13233001
404,7,-0.001,0,1,1,60,319041,13234000,13234001
404,7,0.0,0,1,1,60,319030,13235000,13235001
404,7,0.0,0,1,1,60,319020,13236000,13236001
404,7,0.0,0,1,1,60,319010,13237000,13237001
404,8,0.001,0,1,1,60,318999,13238000,13238001
404,8,0.0,0,1,1,60,318987,13239000,13239001
404,7,-0.001,0,1,1,60,318977,13240000,13240001
404,5,-0.002,0,1,1,60,318972,13241000,13241001
404,4,-0.001,0,1,1,60,318967,13242000,13242001
404,9,0.005,0,1,1,60,318954,13243000,13243001
404,5,-0.004,0,1,1,60,318947,13244000,13244001
404,4,-0.001,0,1,1,60,318942,13245000,13245001
404,9,0.005,0,1,1,60,318930,13246000,13246001
404,8,-0.001,0,1,1,60,318919,13247000,13247001
404,2,-0.006,0,1,1,60,318916,13248000,13248001
404,3,0.001,0,1,1,60,318912,13249000,13249001
404,5,0.002,0,1,1,60,318905,13250000,13250001
404,10,0.005,0,1,1,60,318890,13251000,13251001
404,6,-0.004,0,1,1,60,318882,13252000,13252001
404,3,-0.003,0,1,1,60,318878,13253000,13253001
404,2,-0.001,0,1,1,60,318874,13254000,13254001
404,3,0.001,0,1,1,60,318870,13255000,13255001
404,3,0.0,0,1,1,60,318866,13256000,13256001
404,5,0.002,0,1,1,60,318860,13257000,13257001
404,4,-0.001,0,1,1,60,318853,13258000,13258001
404,3,-0.001,0,1,1,60,318849,13259000,13259001
404,4,0.001,0,1,1,60,318843,13260000,13260001
404,5,0.001,0,1,1,60,318836,13261000,13261001
404,3,-0.002,0,1,1,60,318832,13262000,13262001
404,3,0.0,0,1,1,60,318827,13263000,13263001
404,3,0.0,0,1,1,60,318824,13264000,13264001
404,2,-0.001,0,1,1,60,318820,13265000,13265001
404,2,0.0,0,1,1,60,318817,13266000,13266001
404,2,0.0,0,1,1,60,318813,13267000,13267001
404,6,0.004,0,1,1,60,318805,13268000,13268001
404,6,0.0,0,1,1,60,318796,13269000,13269001
404,2,-0.004,0,1,1,60,318794,13270000,13270001
404,1,-0.001,0,1,1,60,318792,13271000,13271001
404,1,0.0,0,1,1,60,318790,13272000,13272001
404,1,0.0,0,1,1,60,318788,13273000,13273001
404,3,0.002,0,1,1,60,318784,13274000,13274001
404,4,0.001,0,1,1,60,318779,13275000,13275001
404,3,-0.001,0,1,1,60,318774,13276000,13276001
404,4,0.001,0,1,1,60,318768,13277000,13277001
404,5,0.001,0,1,1,60,318760,13278000,13278001
404,2,-0.003,0,1,1,60,318758,13279000,13279001
404,1,-0.001,0,1,1,60,318757,13280000,13280001
404,5,0.004,0,1,1,60,318751,13281000,13281001
404,7,0.002,0,1,1,60,318741,13282000,13282001
404,4,-0.003,0,1,1,60,318737,13283000,13283001
404,11,0.007,0,1,1,60,318721,13284000,13284001
404,5,-0.006,0,1,1,60,318715,13285000,13285001
404,4,-0.001,0,1,1,60,318709,13286000,13286001
404,3,-0.001,0,1,1,60,318705,13287000,13287001
404,0,-0.003,0,1,1,60,318705,13288000,13288001
404,2,0.002,0,1,1,60,318702,13289000,13289001
404,3,0.001,0,1,1,60,318699,13290000,13290001
404,2,-0.001,0,1,1,60,318696,13291000,13291001
404,2,0.0,0,1,1,60,318694,13292000,13292001
404,7,0.005,0,1,1,60,318684,13293000,13293001
404,6,-0.001,0,1,1,60,318678,13294000,13294001
404,4,-0.002,0,1,1,60,318672,13295000,13295001
404,6,0.002,0,1,1,60,318664,13296000,13296001
404,7,0.001,0,1,1,60,318653,13297000,13297001
404,7,0.0,0,1,1,60,318642,13298000,13298001
404,5,-0.002,0,1,1,60,318635,13299000,13299001
404,0,-0.005,0,1,1,60,318635,13300000,13300001
404,2,0.002,0,1,1,60,318632,13301000,13301001
404,8,0.006,0,1,1,60,318621,13302000,13302001
404,4,-0.004,0,1,1,60,318615,13303000,13303001
404,3,-0.001,0,1,1,60,318612,13304000,13304001
404,0,-0.003,0,1,1,60,318612,13305000,13305001
404,2,0.002,0,1,1,60,318610,13306000,13306001
404,8,0.006,0,1,1,60,318598,13307000,13307001
404,9,0.001,0,1,1,60,318585,13308000,13308001
404,6,-0.003,0,1,1,60,318576,13309000,13309001
404,1,-0.005,0,1,1,60,318575,13310000,13310001
404,2,0.001,0,1,1,60,318572,13311000,13311001
404,4,0.002,0,1,1,60,318567,13312000,13312001
404,3,-0.001,0,1,1,60,318564,13313000,13313001
404,3,0.0,0,1,1,60,318561,13314000,13314001
404,9,0.006,0,1,1,60,318547,13315000,13315001
404,10,0.001,0,1,1,60,318533,13316000,13316001
404,7,-0.003,0,1,1,60,318523,13317000,13317001
404,6,-0.001,0,1,1,60,318514,13318000,13318001
404,7,0.001,0,1,1,60,318503,13319000,13319001
404,4,-0.003,0,1,1,60,318497,13320000,13320001
404,2,-0.002,0,1,1,60,318494,13321000,13321001
404,3,0.001,0,1,1,60,318491,13322000,13322001
404,7,0.004,0,1,1,60,318481,13323000,13323001
404,4,-0.003,0,1,1,60,318475,13324000,13324001
404,3,-0.001,0,1,1,60,318470,13325000,13325001
404,1,-0.002,0,1,1,60,318469,13326000,13326001
404,1,0.0,0,1,1,60,318468,13327000,13327001
404,4,0.003,0,1,1,60,318463,13328000,13328001
404,5,0.001,0,1,1,60,318456,13329000,13329001
404,1,-0.004,0,1,1,60,318454,13330000,13330001
404,1,0.0,0,1,1,60,318453,13331000,13331001
404,1,0.0,0,1,1,60,318452,13332000,13332001
404,2,0.001,0,1,1,60,318449,13333000,13333001
404,8,0.006,0,1,1,60,318437,13334000,13334001
404,6,-0.002,0,1,1,60,318428,13335000,13335001
404,4,-0.002,0,1,1,60,318424,13336000,13336001
404,6,0.002,0,1,1,60,318416,13337000,13337001
404,10,0.004,0,1,1,60,318402,13338000,13338001
404,1,-0.009,0,1,1,60,318400,13339000,13339001
404,4,0.003,0,1,1,60,318395,13340000,13340001
404,9,0.005,0,1,1,60,318382,13341000,13341001
404,8,-0.001,0,1,1,60,318371,13342000,13342001
404,7,-0.001,0,1,1,60,318361,13343000,13343001
404,5,-0.002,0,1,1,60,318354,13344000,13344001
404,5,0.0,0,1,1,60,318346,13345000,13345001
404,4,-0.001,0,1,1,60,318341,13346000,13346001
404,5,0.001,0,1,1,60,318334,13347000,13347001
404,8,0.003,0,1,1,60,318322,13348000,13348001
404,6,-0.002,0,1,1,60,318314,13349000,13349001
404,6,0.0,0,1,1,60,318306,13350000,13350001
404,10,0.004,0,1,1,60,318292,13351000,13351001
404,3,-0.007,0,1,1,60,318288,13352000,13352001
404,5,0.002,0,1,1,60,318281,13353000,13353001
404,9,0.004,0,1,1,60,318268,13354000,13354001
404,6,-0.003,0,1,1,60,318259,13355000,13355001
404,6,0.0,0,1,1,60,318251,13356000,13356001
404,7,0.001,0,1,1,60,318240,13357000,13357001
404,4,-0.003,0,1,1,60,318234,13358000,13358001
404,3,-0.001,0,1,1,60,318229,13359000,13359001
404,3,0.0,0,1,1,60,318224,13360000,13360001
404,3,0.0,0,1,1,60,318220,13361000,13361001
404,2,-0.001,0,1,1,60,318217,13362000,13362001
404,2,0.0,0,1,1,60,318214,13363000,13363001
404,3,0.001,0,1,1,60,318210,13364000,13364001
404,2,-0.001,0,1,1,60,318207,13365000,13365001
404,2,0.0,0,1,1,60,318203,13366000,13366001
404,5,0.003,0,1,1,60,318196,13367000,13367001
404,3,-0.002,0,1,1,60,318191,13368000,13368001
404,8,0.005,0,1,1,60,318180,13369000,13369001
404,2,-0.006,0,1,1,60,318177,13370000,13370001
404,9,0.007,0,1,1,60,318164,13371000,13371001
404,9,0.0,0,1,1,60,318151,13372000,13372001
404,7,-0.002,0,1,1,60,318141,13373000,13373001
404,11,0.004,0,1,1,60,318125,13374000,13374001
404,10,-0.001,0,1,1,60,318111,13375000,13375001
404,9,-0.001,0,1,1,60,318098,13376000,13376001
404,8,-0.001,0,1,1,60,318086,13377000,13377001
404,6,-0.002,0,1,1,60,318077,13378000,13378001
404,8,0.002,0,1,1,60,318065,13379000,13379001
404,14,0.006,0,1,1,60,318044,13380000,13380001
404,10,-0.004,0,1,1,60,318030,13381000,13381001
404,10,0.0,0,1,1,60,318015,13382000,13382001
404,9,-0.001,0,1,1,60,318002,13383000,13383001
404,7,-0.002,0,1,1,60,317993,13384000,13384001
404,6,-0.001,0,1,1,60,317985,13385000,13385001
404,11,0.005,0,1,1,60,317969,13386000,13386001
404,3,-0.008,0,1,1,60,317966,13387000,13387001
404,2,-0.001,0,1,1,60,317964,13388000,13388001
404,7,0.005,0,1,1,60,317954,13389000,13389001
404,3,-0.004,0,1,1,60,317950,13390000,13390001
404,10,0.007,0,1,1,60,317937,13391000,13391001
404,7,-0.003,0,1,1,60,317929,13392000,13392001
404,1,-0.006,0,1,1,60,317928,13393000,13393001
404,1,0.0,0,1,1,60,317926,13394000,13394001
404,1,0.0,0,1,1,60,317925,13395000,13395001
404,4,0.003,0,1,1,60,317919,13396000,13396001
404,2,-0.002,0,1,1,60,317916,13397000,13397001
404,10,0.008,0,1,1,60,317902,13398000,13398001
404,7,-0.003,0,1,1,60,317893,13399000,13399001
404,1,-0.006,0,1,1,60,317891,13400000,13400001
404,4,0.003,0,1,1,60,317885,13401000,13401001
404,8,0.004,0,1,1,60,317873,13402000,13402001
404,8,0.0,0,1,1,60,317861,13403000,13403001
404,7,-0.001,0,1,1,60,317851,13404000,13404001
404,3,-0.004,0,1,1,60,317848,13405000,13405001
404,7,0.004,0,1,1,60,317838,13406000,13406001
404,9,0.002,0,1,1,60,317825,13407000,13407001
404,2,-0.007,0,1,1,60,317823,13408000,13408001
404,8,0.006,0,1,1,60,317812,13409000,13409001
404,5,-0.003,0,1,1,60,317805,13410000,13410001
404,4,-0.001,0,1,1,60,317799,13411000,13411001
404,3,-0.001,0,1,1,60,317795,13412000,13412001
404,6,0.003,0,1,1,60,317785,13413000,13413001
404,5,-0.001,0,1,1,60,317778,13414000,13414001
404,6,0.001,0,1,1,60,317770,13415000,13415001
404,5,-0.001,0,1,1,60,317763,13416000,13416001
404,6,0.001,0,1,1,60,317755,13417000,13417001
404,4,-0.002,0,1,1,60,317749,13418000,13418001
404,8,0.004,0,1,1,60,317738,13419000,13419001
404,7,-0.001,0,1,1,60,317728,13420000,13420001
404,1,-0.006,0,1,1,60,317726,13421000,13421001
404,5,0.004,0,1,1,60,317720,13422000,13422001
404,8,0.003,0,1,1,60,317708,13423000,13423001
404,1,-0.007,0,1,1,60,317708,13424000,13424001
404,1,0.0,0,1,1,60,317706,13425000,13425001
404,7,0.006,0,1,1,60,317696,13426000,13426001
404,3,-0.004,0,1,1,60,317693,13427000,13427001
404,0,-0.003,0,1,1,60,317693,13428000,13428001
404,3,0.003,0,1,1,60,317689,13429000,13429001
404,11,0.008,0,1,1,60,317673,13430000,13430001
404,6,-0.005,0,1,1,60,317666,13431000,13431001
404,0,-0.006,0,1,1,60,317666,13432000,13432001
404,1,0.001,0,1,1,60,317664,13433000,13433001
404,7,0.006,0,1,1,60,317655,13434000,13434001
404,9,0.002,0,1,1,60,317643,13435000,13435001
404,0,-0.009,0,1,1,60,317643,13436000,13436001
404,0,0.0,0,1,1,60,317643,13437000,13437001
404,4,0.004,0,1,1,60,317637,13438000,13438001
404,10,0.006,0,1,1,60,317623,13439000,13439001
404,6,-0.004,0,1,1,60,317615,13440000,13440001
404,0,-0.006,0,1,1,60,317615,13441000,13441001
404,1,0.001,0,1,1,60,317613,13442000,13442001
404,2,0.001,0,1,1,60,317611,13443000,13443001
404,2,0.0,0,1,1,60,317608,13444000,13444001
404,2,0.0,0,1,1,60,317604,13445000,13445001
404,4,0.002,0,1,1,60,317599,13446000,13446001
404,7,0.003,0,1,1,60,317589,13447000,13447001
404,5,-0.002,0,1,1,60,317582,13448000,13448001
404,0,-0.005,0,1,1,60,317581,13449000,13449001
404,1,0.001,0,1,1,60,317580,13450000,13450001
404,1,0.0,0,1,1,60,317578,13451000,13451001
404,2,0.001,0,1,1,60,317575,13452000,13452001
404,4,0.002,0,1,1,60,317569,13453000,13453001
404,5,0.001,0,1,1,60,317562,13454000,13454001
404,2,-0.003,0,1,1,60,317558,13455000,13455001
404,2,0.0,0,1,1,60,317555,13456000,13456001
404,2,0.0,0,1,1,60,317552,13457000,13457001
404,3,0.001,0,1,1,60,317547,13458000,13458001
404,3,0.0,0,1,1,60,317542,13459000,13459001
404,5,0.002,0,1,1,60,317534,13460000,13460001
404,3,-0.002,0,1,1,60,317530,13461000,13461001
404,10,0.007,0,1,1,60,317515,13462000,13462001
404,8,-0.002,0,1,1,60,317506,13463000,13463001
404,3,-0.005,0,1,1,60,317503,13464000,13464001
404,3,0.0,0,1,1,60,317498,13465000,13465001
404,1,-0.002,0,1,1,60,317497,13466000,13466001
404,8,0.007,0,1,1,60,317487,13467000,13467001
404,7,-0.001,0,1,1,60,317478,13468000,13468001
404,3,-0.004,0,1,1,60,317475,13469000,13469001
404,6,0.003,0,1,1,60,317466,13470000,13470001
404,6,0.0,0,1,1,60,317457,13471000,13471001
404,4,-0.002,0,1,1,60,317451,13472000,13472001
404,6,0.002,0,1,1,60,317442,13473000,13473001
404,8,0.002,0,1,1,60,317430,13474000,13474001
404,3,-0.005,0,1,1,60,317426,13475000,13475001
404,9,0.006,0,1,1,60,317414,13476000,13476001
404,9,0.0,0,1,1,60,317401,13477000,13477001
404,4,-0.005,0,1,1,60,317396,13478000,13478001
404,3,-0.001,0,1,1,60,317391,13479000,13479001
404,3,0.0,0,1,1,60,317386,13480000,13480001
404,6,0.003,0,1,1,60,317378,13481000,13481001
404,3,-0.003,0,1,1,60,317374,13482000,13482001
404,10,0.007,0,1,1,60,317360,13483000,13483001
404,12,0.002,0,1,1,60,317343,13484000,13484001
404,11,-0.001,0,1,1,60,317326,13485000,13485001
404,9,-0.002,0,1,1,60,317313,13486000,13486001
404,7,-0.002,0,1,1,60,317302,13487000,13487001
404,9,0.002,0,1,1,60,317289,13488000,13488001
404,9,0.0,0,1,1,60,317276,13489000,13489001
404,6,-0.003,0,1,1,60,317268,13490000,13490001
404,6,0.0,0,1,1,60,317259,13491000,13491001
404,6,0.0,0,1,1,60,317251,13492000,13492001
404,3,-0.003,0,1,1,60,317246,13493000,13493001
404,10,0.007,0,1,1,60,317231,13494000,13494001
404,12,0.002,0,1,1,60,317214,13495000,13495001
404,7,-0.005,0,1,1,60,317203,13496000,13496001
404,10,0.003,0,1,1,60,317188,13497000,13497001
404,8,-0.002,0,1,1,60,317177,13498000,13498001
404,10,0.002,0,1,1,60,317163,13499000,13499001
404,8,-0.002,0,1,1,60,317151,13500000,13500001
404,6,-0.002,0,1,1,60,317143,13501000,13501001
404,7,0.001,0,1,1,60,317132,13502000,13502001
404,7,0.0,0,1,1,60,317122,13503000,13503001
404,7,0.0,0,1,1,60,317112,13504000,13504001
404,5,-0.002,0,1,1,60,317105,13505000,13505001
404,9,0.004,0,1,1,60,317092,13506000,13506001
404,13,0.004,0,1,1,60,317073,13507000,13507001
404,7,-0.006,0,1,1,60,317063,13508000,13508001
404,6,-0.001,0,1,1,60,317053,13509000,13509001
404,7,0.001,0,1,1,60,317044,13510000,13510001
404,11,0.004,0,1,1,60,317028,13511000,13511001
404,10,-0.001,0,1,1,60,317013,13512000,13512001
404,7,-0.003,0,1,1,60,317002,13513000,13513001
404,11,0.004,0,1,1,60,316987,13514000,13514001
404,13,0.002,0,1,1,60,316968,13515000,13515001
404,7,-0.006,0,1,1,60,316958,13516000,13516001
404,8,0.001,0,1,1,60,316946,13517000,13517001
404,8,0.0,0,1,1,60,316934,13518000,13518001
404,11,0.003,0,1,1,60,316918,13519000,13519001
404,9,-0.002,0,1,1,60,316906,13520000,13520001
404,7,-0.002,0,1,1,60,316895,13521000,13521001
404,8,0.001,0,1,1,60,316883,13522000,13522001
404,8,0.0,0,1,1,60,316872,13523000,13523001
404,6,-0.002,0,1,1,60,316863,13524000,13524001
404,7,0.001,0,1,1,60,316853,13525000,13525001
404,7,0.0,0,1,1,60,316843,13526000,13526001
404,4,-0.003,0,1,1,60,316837,13527000,13527001
404,4,0.0,0,1,1,60,316831,13528000,13528001
404,3,-0.001,0,1,1,60,316828,13529000,13529001
404,9,0.006,0,1,1,60,316814,13530000,13530001
404,9,0.0,0,1,1,60,316801,13531000,13531001
404,9,0.0,0,1,1,59,316788,13532000,13532001
404,5,-0.004,0,1,1,59,316780,13533000,13533001
404,5,0.0,0,1,1,59,316773,13534000,13534001
404,5,0.0,0,1,1,59,316767,13535000,13535001
404,10,0.005,0,1,1,59,316752,13536000,13536001
404,5,-0.005,0,1,1,59,316745,13537000,13537001
404,6,0.001,0,1,1,59,316737,13538000,13538001
404,7,0.001,0,1,1,59,316726,13539000,13539001
404,7,0.0,0,1,1,59,316716,13540000,13540001
404,8,0.001,0,1,1,59,316705,13541000,13541001
404,6,-0.002,0,1,1,59,316696,13542000,13542001
404,9,0.003,0,1,1,59,316683,13543000,13543001
404,10,0.001,0,1,1,59,316668,13544000,13544001
404,8,-0.002,0,1,1,59,316656,13545000,13545001
404,9,0.001,0,1,1,59,316643,13546000,13546001
404,6,-0.003,0,1,1,59,316634,13547000,13547001
404,7,0.001,0,1,1,59,316624,13548000,13548001
404,7,0.0,0,1,1,59,316614,13549000,13549001
404,8,0.001,0,1,1,59,316603,13550000,13550001
404,6,-0.002,0,1,1,59,316595,13551000,13551001
404,7,0.001,0,1,1,59,316585,13552000,13552001
404,8,0.001,0,1,1,59,316574,13553000,13553001
404,7,-0.001,0,1,1,59,316563,13554000,13554001
404,8,0.001,0,1,1,59,316551,13555000,13555001
404,7,-0.001,0,1,1,59,316541,13556000,13556001
404,8,0.001,0,1,1,59,316530,13557000,13557001
404,6,-0.002,0,1,1,59,316521,13558000,13558001
404,7,0.001,0,1,1,59,316510,13559000,13559001
404,8,0.001,0,1,1,59,316498,13560000,13560001
404,7,-0.001,0,1,1,59,316488,13561000,13561001
404,7,0.0,0,1,1,59,316478,13562000,13562001
404,7,0.0,0,1,1,59,316468,13563000,13563001
404,4,-0.003,0,1,1,59,316462,13564000,13564001
404,11,0.007,0,1,1,59,316446,13565000,13565001
404,12,0.001,0,1,1,59,316428,13566000,13566001
404,8,-0.004,0,1,1,59,316416,13567000,13567001
404,6,-0.002,0,1,1,59,316406,13568000,13568001
404,7,0.001,0,1,1,59,316396,13569000,13569001
404,8,0.001,0,1,1,59,316384,13570000,13570001
404,5,-0.003,0,1,1,59,316377,13571000,13571001
404,7,0.002,0,1,1,59,316367,13572000,13572001
404,8,0.001,0,1,1,59,316356,13573000,13573001
404,5,-0.003,0,1,1,59,316348,13574000,13574001
404,7,0.002,0,1,1,59,316337,13575000,13575001
404,8,0.001,0,1,1,59,316326,13576000,13576001
404,5,-0.003,0,1,1,59,316318,13577000,13577001
404,6,0.001,0,1,1,59,316309,13578000,13578001
404,6,0.0,0,1,1,59,316300,13579000,13579001
404,7,0.001,0,1,1,59,316291,13580000,13580001
404,7,0.0,0,1,1,59,316281,13581000,13581001
404,7,0.0,0,1,1,59,316271,13582000,13582001
404,10,0.003,0,1,1,59,316256,13583000,13583001
404,7,-0.003,0,1,1,59,316246,13584000,13584001
404,6,-0.001,0,1,1,59,316237,13585000,13585001
404,7,0.001,0,1,1,59,316228,13586000,13586001
404,1,-0.006,0,1,1,59,316226,13587000,13587001
404,3,0.002,0,1,1,59,316222,13588000,13588001
404,9,0.006,0,1,1,59,316210,13589000,13589001
404,2,-0.007,0,1,1,59,316207,13590000,13590001
404,1,-0.001,0,1,1,59,316205,13591000,13591001
404,1,0.0,0,1,1,59,316203,13592000,13592001
404,1,0.0,0,1,1,59,316202,13593000,13593001
404,1,0.0,0,1,1,59,316200,13594000,13594001
404,1,0.0,0,1,1,59,316198,13595000,13595001
404,2,0.001,0,1,1,59,316196,13596000,13596001
404,5,0.003,0,1,1,59,316190,13597000,13597001
404,10,0.005,0,1,1,59,316175,13598000,13598001
404,4,-0.006,0,1,1,59,316169,13599000,13599001
404,4,0.0,0,1,1,59,316163,13600000,13600001
404,6,0.002,0,1,1,59,316153,13601000,13601001
404,3,-0.003,0,1,1,59,316150,13602000,13602001
404,0,-0.003,0,1,1,59,316149,13603000,13603001
404,2,0.002,0,1,1,59,316147,13604000,13604001
404,6,0.004,0,1,1,59,316138,13605000,13605001
